country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","11-02-2026 10:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","11-02-2026 10:00:00",19.854616,75.905894,CO,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","11-02-2026 10:00:00",19.25292,73.142019,PM2.5,51,124,82
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","11-02-2026 10:00:00",19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","11-02-2026 10:00:00",19.192056,72.9585188,PM10,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","11-02-2026 10:00:00",26.203442,78.193251,OZONE,28,68,31
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","11-02-2026 10:00:00",26.200388,78.147714,NO2,38,121,78
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-02-2026 10:00:00",22.4310,75.5213,NO2,69,162,116
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","11-02-2026 10:00:00",22.4310,75.5213,OZONE,3,58,14
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","11-02-2026 10:00:00",22.7524,75.8872,CO,30,74,57
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","11-02-2026 10:00:00",20.939198,77.765701,PM10,78,173,113
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","11-02-2026 10:00:00",19.875620,75.387310,NO2,21,101,54
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","11-02-2026 10:00:00",19.875620,75.387310,OZONE,12,74,26
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","11-02-2026 10:00:00",19.8389439,75.244448,NO2,14,22,18
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-02-2026 10:00:00",19.9591346,73.7788008,CO,17,72,44
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-02-2026 10:00:00",19.9591346,73.7788008,OZONE,2,61,25
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.090337,73.014232,PM2.5,49,102,69
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.090337,73.014232,NH3,1,19,5
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.090337,73.014232,OZONE,1,114,13
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.1135051,73.008978,SO2,19,21,21
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.008751,73.016620,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.0575752,73.0151367,OZONE,43,43,43
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.02579,73.10297,SO2,4,20,12
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.0630,73.1209,PM2.5,89,173,116
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.0630,73.1209,NO2,16,50,30
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.0630,73.1209,NH3,6,9,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","11-02-2026 10:00:00",19.1878657,72.8304069,NH3,2,10,4
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-02-2026 10:00:00",19.1750,72.9419,NH3,4,5,5
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","11-02-2026 10:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","11-02-2026 10:00:00",18.897756,72.813320,CO,22,76,64
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","11-02-2026 10:00:00",19.137500,72.915056,NH3,1,2,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-02-2026 10:00:00",19.000084,72.856730,PM10,88,157,117
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-02-2026 10:00:00",19.000084,72.856730,NH3,2,41,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-02-2026 10:00:00",19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","11-02-2026 10:00:00",19.000084,72.856730,CO,64,64,64
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","11-02-2026 10:00:00",19.060498,72.923356,PM10,108,139,123
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","11-02-2026 10:00:00",19.000083,72.813993,PM2.5,71,145,89
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","11-02-2026 10:00:00",16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","11-02-2026 10:00:00",18.39963,76.57452,SO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","11-02-2026 10:00:00",18.1023399,73.4783687,PM10,96,167,133
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","11-02-2026 10:00:00",18.1023399,73.4783687,OZONE,17,74,30
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","11-02-2026 10:00:00",20.555712,74.529236,CO,30,82,40
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","11-02-2026 10:00:00",20.555712,74.529236,OZONE,15,20,18
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","11-02-2026 10:00:00",19.296481,72.840923,NH3,3,11,6
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-02-2026 10:00:00",19.047000,72.874600,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","11-02-2026 10:00:00",19.047000,72.874600,CO,10,16,15
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","11-02-2026 10:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-02-2026 10:00:00",21.121801,79.04952,SO2,17,104,39
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","11-02-2026 10:00:00",21.121801,79.04952,OZONE,1,131,19
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-02-2026 10:00:00",21.152875,79.0517531,NO2,15,64,30
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-02-2026 10:00:00",21.152875,79.0517531,NH3,2,17,10
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-02-2026 10:00:00",21.152875,79.0517531,SO2,10,103,29
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","11-02-2026 10:00:00",21.152875,79.0517531,CO,8,118,39
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","11-02-2026 10:00:00",19.0630,73.1209,OZONE,1,76,5
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.63673,73.82487,PM10,105,155,126
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.616318,73.765797,PM2.5,101,278,153
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","11-02-2026 10:00:00",18.616318,73.765797,OZONE,2,90,12
India,Maharashtra,Pune,"Bhosari, Pune - IITM","11-02-2026 10:00:00",18.640051,73.848956,PM2.5,57,255,140
India,Maharashtra,Pune,"Bhosari, Pune - IITM","11-02-2026 10:00:00",18.640051,73.848956,PM10,98,184,143
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","11-02-2026 10:00:00",19.23241,72.86895,NO2,40,112,66
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.2243333,72.8658113,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","11-02-2026 10:00:00",18.9767,72.8380,NH3,8,38,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","11-02-2026 10:00:00",18.9767,72.8380,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","11-02-2026 10:00:00",19.11074,72.86084,CO,2,86,59
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","11-02-2026 10:00:00",19.11074,72.86084,OZONE,1,137,8
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","11-02-2026 10:00:00",19.10078,72.87462,PM2.5,97,170,130
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","11-02-2026 10:00:00",19.04946,72.9230,NO2,26,76,44
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.205800,72.868200,PM10,101,154,123
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.205800,72.868200,NH3,3,3,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","11-02-2026 10:00:00",19.205800,72.868200,CO,19,20,20
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","11-02-2026 10:00:00",19.1653323,72.922099,PM10,85,140,104
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","11-02-2026 10:00:00",19.1653323,72.922099,NO2,23,41,29
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","11-02-2026 10:00:00",19.0863,72.8888,NO2,6,9,7
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","11-02-2026 10:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","11-02-2026 10:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","11-02-2026 10:00:00",19.950220,73.731480,NO2,7,47,17
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","11-02-2026 10:00:00",19.9591346,73.7788008,PM2.5,63,151,85
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","11-02-2026 10:00:00",22.06156703,85.47409613,NO2,6,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","11-02-2026 10:00:00",22.06156703,85.47409613,SO2,11,11,11
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","11-02-2026 10:00:00",21.8004996,83.8396977,NO2,1,35,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","11-02-2026 10:00:00",21.8004996,83.8396977,NH3,6,7,7
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","11-02-2026 10:00:00",20.94185,86.11510,NO2,15,48,22
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","11-02-2026 10:00:00","20.48891     ","85.84768     ",OZONE,1,304,21
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","11-02-2026 10:00:00",21.643900,85.599355,PM2.5,6,80,60
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","11-02-2026 10:00:00",21.643900,85.599355,NO2,9,13,10
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","11-02-2026 10:00:00",21.643900,85.599355,SO2,5,82,15
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","11-02-2026 10:00:00",21.643900,85.599355,CO,1,103,25
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","11-02-2026 10:00:00",21.847279,85.416905,NO2,9,10,10
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","11-02-2026 10:00:00",18.664282,73.763966,CO,54,84,70
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","11-02-2026 10:00:00",18.664282,73.763966,OZONE,8,50,14
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","11-02-2026 10:00:00"," 16.5038",74.3623,PM10,68,180,112
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","11-02-2026 10:00:00"," 16.5038",74.3623,NO2,11,68,29
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","11-02-2026 10:00:00",17.6336264,75.9132495,PM10,59,171,97
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","11-02-2026 10:00:00",17.65439,75.90649,NO2,14,138,47
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","11-02-2026 10:00:00",19.26777,72.97182,NH3,15,36,22
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","11-02-2026 10:00:00",19.26777,72.97182,CO,19,50,32
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","11-02-2026 10:00:00",19.26777,72.97182,OZONE,2,113,27
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","11-02-2026 10:00:00",19.222279,72.957979,PM2.5,57,99,81
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","11-02-2026 10:00:00",18.605770,73.749976,NO2,NA,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","11-02-2026 10:00:00",18.459883,73.852193,PM2.5,70,295,146
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","11-02-2026 10:00:00",18.459883,73.852193,NO2,25,111,71
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","11-02-2026 10:00:00",18.501793,73.927532,NO2,81,148,103
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","11-02-2026 10:00:00",18.454450,73.854155,OZONE,32,51,35
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-02-2026 10:00:00",18.573040,73.927715,PM10,143,288,215
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-02-2026 10:00:00",18.573040,73.927715,NO2,26,154,98
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","11-02-2026 10:00:00",18.573040,73.927715,CO,2,103,99
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","11-02-2026 10:00:00",18.536457,73.805454,CO,5,26,14
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","11-02-2026 10:00:00",18.530085,73.849598,PM2.5,88,216,155
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-02-2026 10:00:00",20.832874,85.104082,CO,40,82,69
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-02-2026 10:00:00",20.832874,85.104082,OZONE,16,215,29
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","11-02-2026 10:00:00",21.51161,86.89088,PM2.5,85,302,187
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","11-02-2026 10:00:00",21.51161,86.89088,PM10,117,217,149
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","11-02-2026 10:00:00",21.941841,86.728318,CO,28,66,33
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","11-02-2026 10:00:00",21.941841,86.728318,OZONE,8,65,25
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.240790,85.836784,PM10,91,173,116
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.240790,85.836784,NO2,48,96,62
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.240790,85.836784,CO,75,106,100
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","11-02-2026 10:00:00",20.34652,85.81630,PM10,93,196,128
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","11-02-2026 10:00:00",19.235581,73.159121,PM2.5,91,197,123
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-02-2026 10:00:00",19.4458210,72.7988231,CO,22,43,27
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","11-02-2026 10:00:00",19.4458210,72.7988231,OZONE,18,54,22
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","11-02-2026 10:00:00",23.7176342,92.7192841,SO2,16,17,17
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","11-02-2026 10:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","11-02-2026 10:00:00",25.6635413,94.0989878,SO2,77,80,78
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","11-02-2026 10:00:00",25.6635413,94.0989878,OZONE,3,19,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","11-02-2026 10:00:00",20.832874,85.104082,NH3,6,14,11
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","11-02-2026 10:00:00",11.9309,79.8027,CO,16,34,24
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","11-02-2026 10:00:00",31.620000,74.876512,NO2,7,109,53
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","11-02-2026 10:00:00",31.620000,74.876512,SO2,15,38,26
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","11-02-2026 10:00:00",31.620000,74.876512,CO,32,76,36
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","11-02-2026 10:00:00",30.233011,74.907758,SO2,2,16,10
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","11-02-2026 10:00:00",31.321907,75.578914,PM10,72,143,113
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","11-02-2026 10:00:00","30.736056 ",76.209694,SO2,10,24,14
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","11-02-2026 10:00:00",30.649961,76.331442,CO,10,125,71
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","11-02-2026 10:00:00",31.0325454,76.5623046,NO2,9,45,27
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","11-02-2026 10:00:00",26.470859,74.646594,PM10,105,148,124
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","11-02-2026 10:00:00",26.470859,74.646594,CO,16,37,23
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","11-02-2026 10:00:00",27.554793,76.611536,NH3,6,19,13
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","11-02-2026 10:00:00",23.555190,74.440010,CO,30,92,33
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","11-02-2026 10:00:00",25.106006,76.469948,CO,20,33,21
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","11-02-2026 10:00:00",25.747299,71.393989,SO2,5,92,13
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","11-02-2026 10:00:00",27.215415,77.50873,NH3,10,19,14
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","11-02-2026 10:00:00",25.339605,74.618883,PM2.5,53,273,132
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","11-02-2026 10:00:00",22.265816,86.174829,NO2,11,12,11
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","11-02-2026 10:00:00",22.265816,86.174829,CO,14,62,29
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","11-02-2026 10:00:00",22.265816,86.174829,OZONE,7,75,19
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,NH3,3,6,5
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,OZONE,4,128,73
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,PM2.5,42,217,67
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,NO2,29,49,40
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","11-02-2026 10:00:00",26.506177,77.025989,OZONE,22,92,34
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","11-02-2026 10:00:00",25.164090,75.858137,PM2.5,68,350,168
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","11-02-2026 10:00:00",25.196024,75.855668,PM2.5,65,227,114
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","11-02-2026 10:00:00",25.196024,75.855668,PM10,103,174,128
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","11-02-2026 10:00:00",25.196024,75.855668,CO,20,111,27
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","11-02-2026 10:00:00",25.14389,75.821256,PM2.5,124,311,214
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","11-02-2026 10:00:00",25.339605,74.618883,OZONE,16,75,20
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.194909,76.862296,CO,2,111,68
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.207266,76.829265,NH3,3,7,5
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","11-02-2026 10:00:00",28.207266,76.829265,SO2,4,130,30
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","11-02-2026 10:00:00",28.018792,73.292658,PM2.5,42,311,161
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","11-02-2026 10:00:00",28.018792,73.292658,SO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","11-02-2026 10:00:00",25.435774,75.644272,OZONE,41,141,62
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","11-02-2026 10:00:00",24.892047,74.623527,SO2,3,117,17
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,PM10,69,324,139
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,NO2,13,103,29
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","11-02-2026 10:00:00",26.031443,76.359327,OZONE,1,180,2
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","11-02-2026 10:00:00",27.608912,75.153302,PM2.5,63,317,150
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","11-02-2026 10:00:00",27.608912,75.153302,SO2,5,17,9
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,PM2.5,23,75,46
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","11-02-2026 10:00:00",24.885261,72.857549,NH3,NA,NA,NA
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,NO2,24,76,48
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.295810,73.082283,OZONE,2,124,46
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,PM2.5,30,260,89
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,PM10,61,428,123
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","11-02-2026 10:00:00",26.215415,73.070156,NO2,10,105,35
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","11-02-2026 10:00:00",26.358805,73.047444,NO2,14,90,32
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,PM2.5,28,297,112
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","11-02-2026 10:00:00",26.253384,72.976571,NO2,8,102,26
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","11-02-2026 10:00:00",25.771061," 73.340227",CO,20,67,41
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","11-02-2026 10:00:00",24.041198,74.780702,NO2,10,71,27
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","11-02-2026 10:00:00",24.041198,74.780702,OZONE,34,144,53
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","11-02-2026 10:00:00",25.036360,73.883502,PM2.5,15,240,86
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","11-02-2026 10:00:00",25.036360,73.883502,NH3,6,23,14
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","11-02-2026 10:00:00",25.036360,73.883502,SO2,5,18,10
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","11-02-2026 10:00:00",26.699557,77.898881,PM10,66,174,95
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","11-02-2026 10:00:00",23.837789,73.714926,SO2,3,14,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","11-02-2026 10:00:00",29.610750,74.283608,SO2,2,15,8
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.902909,75.836858,NO2,11,61,26
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","11-02-2026 10:00:00",29.931624,73.864511,CO,42,74,52
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","11-02-2026 10:00:00",26.159933,75.780517,NH3,7,11,9
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","11-02-2026 10:00:00",26.159933,75.780517,OZONE,4,100,12
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","11-02-2026 10:00:00",24.5886166,73.6321397,PM10,86,156,123
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","11-02-2026 10:00:00",26.960669,75.771817,NO2,6,122,42
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","11-02-2026 10:00:00",26.960669,75.771817,CO,24,126,31
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","11-02-2026 10:00:00",26.9502929,75.730943,NH3,7,33,14
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","11-02-2026 10:00:00",26.268249,73.0193853,PM10,37,112,67
